Shared topic 2,Shared topic 3,Shared topic 6,Shared topic 7,Shared topic 10,Transcriptomics private topic 3,Transcriptomics private topic 6,Transcriptomics private topic 8,Transcriptomics private topic 9,Transcriptomics private topic 10,Proteomics private topic 2,Proteomics private topic 4,Proteomics private topic 5,Proteomics private topic 6,Proteomics private topic 7,Proteomics private topic 8
0.035846725,0.10688013,0.08211136,-0.91072,0.13837269,-0.24994704,-0.18754983,-0.4367972,-0.27974144,-0.11241013,-0.8022914,-0.6524309,4.2479286,-0.6201683,-0.49411058,-0.61400545
-0.3006575,-0.13147417,0.13283676,-0.028631508,-0.19950739,-0.30387676,-0.2660218,-0.30008504,-0.18284447,-0.1266146,-0.70208,3.3245208,-0.4632864,3.2352877,3.366998,-0.032983463
-0.40328974,-0.6326661,0.020471953,0.08134236,0.016668625,-0.33198854,-0.09402093,-0.41606587,-0.2862007,-0.18815318,0.33637068,-0.22839808,-0.34977338,0.46993485,-0.08972718,-0.6164307
-0.38963327,-0.027539253,-0.2175169,-0.09301381,-0.06852752,-0.31148133,-0.21185136,-0.37121823,-0.24128176,-0.1683077,1.628559,-0.87115836,-0.8249799,-0.26916942,-0.46719778,0.5346952
-0.014916256,-0.4726077,-0.046337448,0.083152436,-0.22102177,-0.30439788,-0.26919433,-0.39106244,-0.20955732,-0.102836326,3.3242638,-0.38984555,-0.1995464,-0.7581076,-0.2616516,3.5627472
-0.417942,-0.23794933,-0.5849577,0.17559633,-0.41886556,-0.24528986,-0.19387165,-0.36520335,-0.23026274,-0.17228746,0.534714,-0.14765064,-0.43718472,-0.38129094,-0.22928025,0.5589798
0.20750068,0.4704286,0.34046927,-0.05872166,-0.36762995,0.89244425,4.8770595,2.9101105,0.029631253,-0.4422691,-0.3962888,-0.24443537,-0.005100551,-0.3886065,-0.2632131,-0.2516294
-0.040149443,-0.030689828,0.011181116,-0.13607953,-0.16135544,-0.48271084,-0.112435505,-0.13738395,-0.45323038,-0.05985768,-0.07241702,-0.3116119,-0.13756292,-0.27153784,-0.37757638,-0.24869865
-0.33191139,0.76068354,-0.18980443,-0.6441136,0.053029,-0.4556859,0.002484892,-1.1728843,-0.6222796,1.7205911,-0.3649027,-0.15902208,-0.06355366,-0.23414376,-0.2242072,-0.36420366
-0.08563628,0.3576997,-0.20139952,-0.3059907,0.016723394,-0.37129515,-0.16910774,-0.39497158,-0.28938335,-0.19464865,0.008919079,-0.28036198,-0.35590896,-0.36563265,-0.40894994,-0.1118463
-0.13646355,0.3556024,-0.48495936,0.39683396,-0.102204986,-0.34813237,-0.28378338,-0.26635426,-0.23410153,-0.22159691,-0.2273686,-0.2883359,0.008932837,-0.38451058,-0.26507077,-0.14254916
0.066213354,-0.21082212,-0.038917974,-0.4191444,0.37664592,-0.54140604,0.40080088,-0.8833946,-0.8384792,4.0192747,-0.32254678,-0.16285904,-0.26983294,-0.25316742,-0.20511205,-0.3182345
-0.53891057,-0.93758774,0.026332617,-1.0430722,-0.5902763,-0.61232793,0.48984745,-0.91131794,-0.8037426,3.9089386,-0.3726072,-0.09147817,-0.24284518,-0.22449677,-0.14784098,-0.31919095
-0.23447023,-0.017828753,-0.16153878,-0.10505009,-0.27875987,-0.19720799,-0.2613592,-0.31736833,-0.217441,-0.34487057,3.6648002,-0.23147322,-0.26826718,-0.5681758,-0.08163818,3.829629
-0.42328548,-0.29589784,-0.021407992,-0.9621935,-0.09183879,0.82569647,4.935269,2.784166,0.038365193,-0.43518826,0.07543407,-0.053614564,-0.19620283,-0.1813398,-0.075962156,0.14163
3.2318115,-0.20664442,-0.19945088,-0.6271078,-0.0152223185,-0.4194399,-0.37420705,-0.43504757,-0.3113019,-0.117963046,-0.26947317,-0.65285677,-0.23930486,-0.36239952,-0.8676448,-0.051434513
-0.30887714,0.019391991,1.3881986,0.14612061,3.971614,-0.16366337,-0.16767524,-0.230461,-0.11372578,-0.2525717,-0.40182167,-0.394814,0.17631824,-0.5494129,-0.26467043,-0.22698264
-0.06429288,-1.0901347,0.0037825033,-0.05804035,-0.7719203,-0.33592913,-0.32560503,-0.41836384,-0.25189894,-0.22041275,-0.81561047,3.2093894,-0.44139314,3.185007,3.2405198,-0.2226911
-0.2523331,-0.25662735,3.826421,-0.23612665,2.1789565,-0.31616923,-0.22930692,-0.31515142,-0.2154662,-0.25175866,-0.20781706,-0.005853273,-0.030040858,-0.19627936,-0.028005548,-0.17588353
-0.41237924,-0.36861062,-0.5739811,-0.31225735,-0.44180173,0.85687345,4.9308157,2.7693322,-0.02325501,-0.4549564,-0.108160846,-0.33777204,-0.16383977,-0.40343472,-0.44214463,-0.15738328
-0.17512801,1.059906,0.3193781,4.8455787,-0.28979966,-0.22805813,-0.28515923,-0.16490895,-0.1231004,-0.22882502,-0.25060394,-0.57019097,-0.31272665,-0.34696347,-0.63944006,-0.34983692
-0.17888357,-0.22389315,0.060862802,-0.21069124,-0.376446,-0.43986243,-0.123802334,0.08048707,-0.22710599,-0.19694644,-0.033607237,-0.3991816,-0.20417345,-0.44799975,-0.50469226,-0.08737267
-0.3508926,0.073919624,1.2189229,-0.082952045,3.9174464,-0.2335352,-0.19509491,-0.36285812,-0.17264193,-0.19249555,-0.56359565,-0.656827,3.329932,-0.44283438,-0.5336092,-0.8007864
0.13702014,1.2212129,0.06316179,2.3071084,-0.2473183,-0.20055859,-0.17691056,-0.1646404,-0.18592142,-0.2390384,0.47309995,-0.20407587,-0.6789415,0.2277736,-0.1094016,-0.293664
3.6735158,-0.03554313,0.27449492,-0.6601139,-0.4961482,-0.32180896,-0.24446104,-0.371864,-0.3598233,-0.18022458,-0.37345305,-0.7398122,-0.3771682,-0.5970911,-0.70859796,-0.44712427
-0.20625535,0.049525183,-0.3742753,-0.1809937,-0.1907716,-0.27097195,-0.1333282,-0.16163775,-0.1957518,-0.2444723,1.5287342,-1.1055005,-0.69056517,-0.5090838,-0.7149051,0.54896027
0.011347361,-0.16649482,-0.33105874,-0.20689523,-0.3745512,-0.37115338,-0.16957438,-0.38810807,-0.31484208,-0.10973266,-0.35924459,-0.1573374,-0.37780258,-0.2855607,-0.2605891,-0.31812766
-0.4559609,-0.58890885,-0.31063667,-1.1200612,-0.5357507,-0.21003543,0.038070645,-0.15334702,-0.26239786,-0.287089,-0.09944189,-0.24082193,-0.28155652,-0.27759147,-0.3388914,-0.16533569
-0.71273,-0.5917599,-0.6906395,-0.92573065,-0.55227244,-0.5175668,0.5187558,-0.8507297,-0.8046152,3.827288,-0.020154407,-0.36263493,-0.299358,-0.43988857,-0.47458577,-0.03248074
-0.11959648,-0.17612812,0.25662547,-0.4780445,0.357354,-0.36140102,-0.22241476,-0.51162183,-0.28818154,0.023980213,3.526205,-0.4427169,-0.32382345,-0.7011456,-0.37336773,3.5818932
0.03647451,0.060127642,-1.1346389,0.44015157,-0.34057143,-0.32924104,-0.20645389,-0.43538648,-0.2691441,-0.15683924,-0.8630469,3.032779,-0.4190831,2.992904,3.0870419,-0.24065867
-0.33684218,-0.34294063,0.42611992,-0.08180952,0.29234222,0.6338594,4.7374773,2.4773936,-0.22902231,-0.34417012,0.06444355,-0.07326307,-0.22477883,-0.16226567,-0.22055627,-0.16787897
-0.31274483,0.22840253,0.39731547,-0.8443756,0.6721761,-0.5443895,0.43045405,-0.9109422,-0.8033428,3.9478457,-0.25127456,-0.16486335,-0.23170494,-0.28753182,-0.24270388,-0.2061516
-0.13457842,-0.053185068,1.2434145,-0.022231512,-0.27315742,-0.2512761,0.018077109,-0.31580824,-0.24293296,-0.14917772,-0.110124454,-0.08408079,-0.36045998,-0.10748816,-0.20023207,-0.48969746
-0.70230556,-0.19559723,3.7231998,0.28821868,1.4705302,-0.3281024,-0.15140511,-0.41559356,-0.27670613,-0.1536834,-0.348542,-0.28799537,-0.33177376,-0.4784555,-0.22568122,-0.17374544
-0.28104725,0.28915805,0.4031984,0.46041694,-0.29879263,0.5131589,4.9379444,2.509126,-0.41349384,-0.39404458,-0.41179213,-0.24739501,-0.0016562566,-0.40571785,-0.25636733,-0.20693953
-0.26899308,-0.20821497,-0.2079087,-0.3160736,-0.44134116,-0.34517688,-0.18414441,-0.335038,-0.26462865,-0.21486263,-0.31319556,0.043836653,-0.2026699,-0.08468656,-0.034964435,-0.32293728
-0.43393356,1.4769708,-0.6903428,1.9392612,0.024546236,-0.3702549,-0.25148347,-0.38924214,-0.22277324,-0.2626764,0.3302369,-0.42616606,-0.33535796,0.19611415,-0.45714524,-0.51414716
-0.46025535,0.43685052,-0.95783603,0.3232929,-0.041194905,-0.22814758,-0.09609756,-0.259313,-0.18098225,-0.2935075,-0.1072041,0.07927617,-0.24257043,-0.13967288,0.030586021,0.10997966
-0.14509323,0.45922387,-0.10088625,-0.48570374,-0.14881183,2.6901314,-0.77867025,2.5365806,3.2329383,-1.0605289,-0.1830819,-0.20485136,-0.10486969,-0.29788086,-0.27579728,-0.21797433
3.6708243,-1.1468892,0.11466771,-0.8306775,-1.0841445,-0.44896832,-0.47250494,-0.4645712,-0.43746093,-0.06463878,-0.38874552,-0.7499396,-0.27781972,-0.59955823,-0.6803102,-0.46850622
-0.31278908,0.45496058,0.23294523,-0.23987806,-0.09559063,-0.22744776,-0.13771774,-0.52496535,-0.19821557,-0.1278537,-0.38395384,-0.35712326,-0.12735495,-0.33643627,-0.50634295,-0.54593015
-0.2811657,-0.28191435,-0.1836802,-0.3700586,-0.22115791,-0.34293333,-0.21893056,-0.42155588,-0.27172342,-0.21443897,-0.18516207,-0.5378485,-0.30383635,-0.48491642,-0.55957776,-0.24714184
-0.43200782,0.13956067,-0.44611385,0.12844111,0.6395546,-0.25025168,-0.34105858,-0.41453376,-0.12004701,-0.17848311,-0.64594483,-0.62002844,3.8281538,-0.4843096,-0.49755368,-0.779342
-0.06518627,-0.41283262,0.044241294,0.34364736,-0.24849859,-0.18219851,-0.24328521,-0.29815468,-0.08887177,-0.13592085,3.3767486,-0.3464491,-0.28325492,-0.6712023,-0.21055622,3.5303285
-0.34877515,-0.4520533,-0.24065435,-0.34011155,-0.579334,-0.33891448,-0.20596541,-0.37325388,-0.2678359,-0.18980215,-0.33405235,0.0023531457,-0.19675393,-0.11927964,-0.07018219,-0.29741594
-0.2521829,-0.12629542,-0.2701457,-0.40431568,-0.41447055,-0.44887924,-0.088315114,0.19318262,-0.14505303,-0.2111759,-0.7229696,3.183765,-0.3639996,3.1105847,3.2025468,-0.14914644
-0.35223842,-0.5470798,-0.32718918,0.3665728,0.03169407,2.922882,-0.85431236,2.2392035,3.5584447,-1.1511885,-0.37742737,-0.07902923,-0.15554512,-0.2495185,-0.13028662,-0.24604084
0.39272177,-0.879914,-0.4433272,0.024758428,-0.60898024,-0.35112938,-0.1258447,-0.5005721,-0.31916955,-0.1011985,0.13096389,-0.12128949,-0.47585765,0.17333479,0.06977574,-0.38774005
-0.037447285,-0.3897987,0.35198474,1.6794379,-0.4619871,-0.3042694,-0.18981124,-0.42612585,-0.2458781,-0.18676907,-0.00039933473,-0.078595474,-0.20492557,-0.25606322,-0.101459995,-0.024675058
-0.28587,-0.34267494,-0.28981268,0.27487528,-0.87704873,-0.0023618597,0.03210776,-0.12861158,-0.17207637,-0.15609652,-0.1329736,-0.019134345,-0.118660174,-0.1829639,-0.035820924,-0.04417902
-0.2800081,-0.0383664,-0.17531148,0.017648807,-0.092456736,-0.1645557,-0.13507538,-0.1007931,-0.25543845,-0.12379393,0.060928255,-0.2331755,-0.3287856,-0.361126,-0.2880051,0.07238218
-0.2871913,2.128578,0.46362084,4.910227,0.44810387,-0.20603044,-0.31431705,-0.19531427,-0.10691432,-0.21633509,-0.38147122,-0.68427813,-0.39700794,-0.46391732,-0.71588206,-0.37855345
-0.4644332,-0.21951805,0.13913439,-0.1820805,1.4014862,-0.19860862,-0.136668,-0.4175973,-0.18063562,-0.15615441,0.08258924,-0.34370074,-0.19609259,-0.44181165,-0.38816673,0.10689611
-0.18254997,0.0027850047,-0.24480426,0.3674147,-0.50194085,-0.3048976,-0.020571377,-0.24686895,-0.24781798,-0.25558928,-0.028646395,-0.40997922,-0.15016657,-0.46261975,-0.5342704,-0.15393911
-0.2703939,-0.12663642,0.120940134,-0.034458473,-0.24095169,-0.31085625,-0.22373456,-0.296066,-0.2549497,-0.27827057,-0.83909637,3.0410357,-0.31527245,2.950134,3.0551467,-0.2056943
-0.26654845,-0.043474406,-0.7294774,-0.23588161,-0.55453277,-0.3491485,-0.17404623,-0.42074957,-0.27266002,-0.1756012,-0.20984028,-0.16572341,-0.17450036,-0.33239388,-0.19948883,-0.039006647
-0.24489811,-0.0464602,0.5201558,-0.54640543,-0.071373016,-0.39858004,-0.22438438,-0.57149845,-0.30598968,-0.0038997536,-0.0109773595,-0.09562714,-0.31695765,-0.04698436,-0.2770641,-0.5683844
-0.19296563,0.5478552,0.9540486,0.4549343,-0.8728401,-0.29611176,-0.17028412,-0.48997274,-0.26803613,-0.1775091,-0.018013706,-0.23366271,-0.2199368,-0.3094088,-0.32375145,-0.052148502
-0.122725055,0.020650893,0.38761443,-0.30880213,-0.44095278,-0.34922394,0.014510356,-0.38497013,-0.30376187,-0.08143315,-0.35923514,-0.2709741,-0.023278536,-0.3552127,-0.30939692,-0.33061582
-0.37018967,-0.066137,-0.29986638,0.021367952,-0.35261643,-0.35426238,-0.14547186,-0.45058164,-0.29195246,-0.14493924,-0.112979434,-0.28533342,-0.28277662,-0.42283127,-0.29420143,0.10131547
-0.083670385,0.65694165,0.64691645,-0.15064448,-0.29014716,-0.25922745,-0.08159547,-0.3427992,-0.23992237,-0.22952877,0.067351855,-0.24328583,-0.29621944,-0.35514078,-0.31167668,0.102753684
-0.22364041,0.2641851,1.5309304,-0.24375787,4.3843303,-0.26084584,-0.09309768,-0.2911831,-0.28405142,-0.18594764,0.4023855,-0.49265414,-0.51628774,0.15179512,-0.38570857,-0.628556
-0.52761877,-0.056578115,0.6962935,-0.058767375,-0.7007848,-0.27315152,-0.30522776,-0.42956665,-0.25893986,-0.10722198,-0.86222905,3.0691168,-0.3358048,2.9858346,3.0905466,-0.22480232
-0.27153915,2.365913,0.15841568,3.9371057,0.00848411,-0.18081301,-0.29990655,-0.14397644,-0.1418572,-0.16971147,-0.26007292,-0.2572791,-0.057933018,-0.4084965,-0.26296026,-0.11384468
-0.31838375,-0.012992226,-0.6550238,-0.46668398,0.011710182,-0.2997819,-0.31039974,-0.3475343,-0.1854509,-0.17654261,-0.65147907,-0.53279215,3.8400567,-0.4510894,-0.48799255,-0.7286023
-0.45459408,0.40426978,0.14151989,-0.4019795,0.5526277,3.7365339,-1.0649102,2.6596053,3.6294127,-1.1863655,-0.041335694,-0.12316404,-0.25724927,-0.18329412,-0.22634849,-0.2143608
-0.11933834,-0.34877983,-1.1543912,-0.53743505,0.057339378,-0.34047878,-0.26786643,-0.5547104,-0.22285436,0.14665936,3.6778646,-0.3172201,-0.29275948,-0.6782974,-0.18239586,3.8670638
-0.10895996,0.11959295,0.5997796,0.17894712,-0.22534494,-0.57961005,0.5626791,0.8921404,-0.65427077,0.00012628434,-0.2689397,-0.11825912,-0.25746456,-0.32866803,-0.12427017,-0.017699441
0.063043326,-0.06511486,-0.21290264,-0.4702118,-0.42024815,-0.2234229,-0.22393377,-0.3310661,-0.11495091,-0.18457417,0.011966722,-0.23185293,-0.25619882,-0.35514146,-0.26308823,0.027960036
-0.41231626,-0.6200018,-0.8681153,-1.1771896,-0.04814282,-0.49937075,0.48375815,-0.74379075,-0.77110416,3.9732728,-0.2557789,-0.032447763,0.07097977,-0.12025541,-0.094887994,-0.33900785
0.046006337,0.29294956,0.384378,-0.6374925,-0.116323404,2.6918344,-0.81004655,2.4565642,3.4435716,-1.1232283,-0.15322733,-0.008655214,-0.3524973,-0.19303435,-0.045700524,-0.05719924
-0.65491986,-0.50741774,-0.963902,-0.41836375,-0.1533119,-0.69301146,0.5044032,-0.94814515,-0.8365247,4.0411453,-0.018801969,-0.04507232,-0.13514403,-0.11110954,-0.19126041,-0.22834651
-0.40120542,-0.43195048,-0.37595874,-0.44085386,0.15281633,-0.1899976,-0.09144157,-0.01503077,-0.22020848,-0.2760088,-0.75148326,2.992013,-0.36242938,2.9877813,2.9894736,-0.27600008
-0.2873087,-0.8143005,0.22143106,-0.9566514,-0.42076826,-0.22417837,-0.16396847,-0.3331005,-0.23636673,-0.17042646,-0.69350475,-0.75739604,3.8200371,-0.60374624,-0.5626562,-0.73480916
-0.19920202,-0.5387094,-0.7866003,3.9672525,-0.045557573,-0.19909163,-0.18097702,-0.16032109,-0.18406217,-0.22616383,0.49029836,-0.22639039,-0.6197469,0.18201722,-0.10371781,-0.20614746
-0.2409707,-0.8554664,0.0693932,-0.3209277,0.1569902,-0.30362496,0.0149634285,-0.29906088,-0.27861124,-0.21042565,0.36697054,-0.5254503,-0.4284613,0.1742179,-0.36149564,-0.6016964
-0.27435374,-0.2693444,0.4163756,-0.4620099,-0.15356368,-0.42177042,-0.12346736,-0.11477478,-0.41274363,-0.07341075,-0.037770905,-0.3285114,-0.24597508,-0.3755399,-0.4146058,-0.10816624
0.0861031,-0.057824768,-0.34867066,-0.1331079,-0.5689405,-0.31194687,-0.18383189,-0.48796478,-0.25929362,-0.17586905,-0.7109561,-0.58838075,3.876863,-0.51342154,-0.45134163,-0.640139
-0.23998588,1.0277643,-0.08837269,0.3167538,-0.33084807,-0.2202098,-0.10256539,-0.27792147,-0.19425389,-0.20935202,-0.26321203,-0.63296986,-0.41740167,-0.38877568,-0.6358356,-0.33436653
-0.36658454,0.5066867,2.4825108,-0.7179747,4.4482946,-0.23188321,-0.114368975,-0.21860962,-0.21034957,-0.2748753,-0.18536209,-0.38923568,-0.2584513,-0.5592647,-0.31633508,0.0017519036
0.33465773,0.28223142,0.11008936,-0.5343161,-0.20472172,-0.27408633,-0.08844181,-0.296861,-0.34957448,-0.051098578,-0.17988488,-0.28832796,-0.20814733,-0.36383834,-0.37990737,-0.18615504
-0.3357017,-0.11532065,-0.10357799,-0.054317765,0.10434079,-0.18181318,-0.16266358,-0.26701346,-0.08556118,-0.30895492,-0.27053753,-0.46307746,-0.1776878,-0.3531639,-0.43971348,0.09730171
-0.4899697,-0.16269204,-0.14556926,0.27153414,-0.17208278,-0.4103457,-0.057152636,0.07097041,-0.16822343,-0.224285,-0.82465416,3.289681,-0.45489845,3.3083603,3.3277268,-0.254517
-0.1790035,-0.4043135,-0.9677914,0.3288734,-0.10999836,0.46971855,4.317514,1.8051306,-0.30829373,-0.08681345,-0.21942328,0.012572114,-9.7177704e-05,-0.14241458,-0.10248751,-0.20704617
-0.24636129,-0.17740409,0.07755936,-0.33664757,-0.28862494,-0.3630476,-0.2938136,-0.53067327,-0.29125884,-0.1214471,-0.7351775,1.9653251,-0.13106248,1.8622212,1.9356697,-0.41899267
-0.045663584,0.37251067,0.5926846,0.48456925,-0.11025292,0.95429516,5.3639264,2.981342,0.036746517,-0.43506163,-0.14675616,-0.05734858,-0.193088,-0.26440513,-0.09788701,0.06868291
-0.5736775,0.15779415,1.7459725,-0.6139904,3.7947452,-0.29392335,-0.1833206,-0.3228515,-0.25416574,-0.2032738,-0.33978328,-0.37998307,0.022297649,-0.5497159,-0.26428813,-0.16245128
-0.16486669,-0.032238137,0.19270603,-0.044716336,0.13307497,-0.16858171,-0.31854722,-0.40729803,-0.06344277,-0.21692619,-0.63851213,-0.6175555,3.7241771,-0.45474333,-0.49854353,-0.77891123
0.33970797,-0.051149786,0.31484416,0.43546468,-0.53836584,-0.35171744,-0.22629282,-0.7924517,-0.4116558,0.14044866,0.30193937,-0.29759258,-0.58797,0.059138365,-0.131042,-0.3539257
-0.17214362,0.004526112,-0.061101887,-0.035374533,-0.24488792,-0.795085,1.5926121,2.091199,-0.935945,0.08214989,-0.31622833,-0.48706573,-0.20997661,-0.62744206,-0.47909874,-0.08502111
-0.18398449,-0.24405372,2.0349822,0.11814268,4.5285826,-0.22646347,-0.24800815,-0.30631685,-0.14868289,-0.19722421,-0.57368404,-0.63796633,3.3909657,-0.4350556,-0.5015732,-0.7963062
-0.16134594,3.875617,-0.9709876,2.0210397,-0.46391836,-0.20418078,-0.28530172,-0.18712059,-0.10350849,-0.22199835,-0.3314753,-0.50405824,-0.39441895,-0.23112041,-0.57511276,-0.51958066
-0.3411392,-0.6260817,-1.1315241,4.689189,0.09203471,-0.20444298,-0.16047846,-0.15768573,-0.18718398,-0.23995812,-0.18556629,-0.19862522,-0.27664793,-0.14396776,-0.3696712,-0.5209719
-0.40830916,0.21018462,0.0071817487,-0.7943951,-0.40665,-0.29800782,-0.09776119,0.038777173,-0.045951616,-0.25146535,-0.06262318,-0.13308221,-0.20466836,-0.25983402,-0.18632354,-0.111582555
0.22673468,-0.8574669,-0.20419821,-0.56572634,0.37982666,-0.072350726,0.043122504,-0.14579806,-0.17439908,-0.21118166,-0.17968157,-0.07500387,-0.16175713,-0.21821849,-0.12805894,-0.10809916
-0.19723025,-0.72560304,0.447765,-0.10193305,-0.41317526,-0.2309939,-0.14047238,-0.26881912,-0.1528792,-0.28006083,-0.19957742,-0.18021587,-0.18015176,-0.29956535,-0.28542128,-0.21102335
-0.08219742,-0.8037817,-0.33252746,0.10123213,0.0022603124,3.2689,-0.9890864,2.4227676,3.49306,-1.1423267,-0.3851842,-0.07242108,-0.18065336,-0.25940698,-0.12376367,-0.20911032
-0.34534067,-0.24410868,0.31715876,0.14944655,-0.22625896,-0.2582229,-0.21930431,-0.15766512,-0.2074176,-0.26874778,1.159954,-0.25104082,-0.5237748,-0.24706107,-0.39801595,0.7152647
-0.25771204,0.1578843,0.6136821,0.16539615,0.38904727,-0.32608902,-0.09218775,-0.5468075,-0.2770522,-0.089202285,-0.10265477,-0.22245805,-0.07524168,-0.27821952,-0.3099375,-0.23327315
-0.5988453,-0.0208022,-0.53461,-0.5549168,-0.13611455,-0.1584797,-0.13004199,-0.2926506,-0.200256,-0.17729476,-0.8662564,3.2086306,-0.38500306,3.1460707,3.2468011,-0.19449972
-0.07608206,-0.289384,-0.14183769,-0.13843602,-0.14584191,-0.30272287,-0.20082606,-0.38443795,-0.26529148,-0.23481156,-0.3525669,-0.07914255,-0.27540806,-0.14888197,-0.13330227,-0.3980254
-0.1860369,0.87002146,-0.0030592605,0.10687909,-0.75140554,3.2713008,-0.9218998,2.4435465,3.3762019,-1.1066204,-0.10920169,-0.21056642,-0.26840183,-0.34413978,-0.23737521,-0.07925036
2.3576918,-0.30267537,-0.5098173,-0.782051,-0.083966956,-0.25268117,-0.23315667,-0.32070407,-0.21784177,-0.24849539,-0.21164724,-0.4955611,-0.4140884,-0.37761924,-0.8601149,-0.19321306
-0.1516104,1.5293369,-0.18520927,2.1096401,-0.28317237,-0.21886337,-0.2834453,-0.26417333,-0.1438921,-0.19464374,-0.317439,-0.6914265,-0.4028789,-0.44882387,-0.71989834,-0.3981355
-0.48061866,-0.62577033,0.15094882,-0.96097493,-0.59879977,-0.24510193,-0.14363644,-0.32113576,-0.20229866,-0.22792852,-0.13790767,-0.20571525,-0.21735288,-0.23949507,-0.27919072,-0.21086931
-0.48933035,-0.30485797,0.09362799,-0.4118732,-0.1699045,-0.21684526,-0.14524586,-0.22138236,-0.12714826,-0.30303547,-0.025173485,-0.17883326,-0.1374906,-0.27659467,-0.18972597,0.0133894
-0.94013834,-0.0024618506,0.5659857,-0.5753015,-0.5813917,-0.34000242,-0.15830004,-0.517491,-0.27636677,-0.11129715,0.22572511,-0.1405581,-0.2629149,-0.27121955,-0.26920328,0.12292739
3.3544283,-0.6567773,-0.37949032,-0.64707637,-0.11516102,-0.41472927,-0.37027836,-0.46387708,-0.3953164,-0.11191878,0.4986033,-0.5225368,-0.62512887,0.15082595,-0.4298747,-0.69121045
-0.7941728,-0.83933896,-0.67573756,-0.21343872,-0.04335083,-0.13835227,-0.30138618,-0.4494367,-0.15051994,-0.23961276,3.9288483,-0.35203904,-0.35188183,-0.6806268,-0.26844242,4.1090198
-0.38132584,-0.2162456,-0.2610908,-0.39718825,-0.58946943,-0.34572205,-0.15028836,-0.6381498,-0.31607437,-0.013220418,-0.37332797,-0.037019443,-0.18609947,-0.15929052,-0.0013990538,-0.1512384
-0.44962916,0.019105729,0.0408002,-0.6684751,-0.577027,-0.2062822,-0.22645488,-0.35633594,-0.1498395,-0.1385021,3.5344663,-0.33154777,-0.34195268,-0.6608457,-0.20314883,3.6572306
-0.276884,-0.22652954,-0.18286458,-0.1334494,-0.25907755,-0.14099434,-0.21015002,-0.3216174,-0.16714546,-0.20691167,-0.6905508,-0.5195201,3.9615643,-0.47378635,-0.4392367,-0.6759171
-0.3363499,-0.3745126,3.5164995,-0.75793207,2.3574266,-0.28050917,-0.114819445,-0.22356501,-0.27604893,-0.24889432,-0.26918158,-0.36382374,-0.16584407,-0.527672,-0.27493745,-0.13442953
-0.03447769,-0.5491404,2.414511,-0.44393587,3.4278264,-0.33819312,-0.1734516,-0.2650813,-0.2419676,-0.26447824,-0.37102717,-0.41965917,-0.2590503,-0.61077195,-0.30058712,-0.12762427
-0.048666082,-0.81479186,-0.79079485,-0.32897037,-0.44613904,-0.5645516,0.505339,-0.8331007,-0.7464694,4.109971,0.28150854,-0.17216246,-0.52901584,0.12553824,-0.033164695,-0.2840675
-0.19478452,-0.35058522,0.24776143,-0.47401834,-0.20073462,-0.30451697,-0.15223978,-0.38273796,-0.29142773,-0.21791558,-0.32557175,0.5324493,-0.2957877,0.466811,0.50121343,-0.3768019
-0.5079642,0.370815,-0.7430775,0.07777463,0.11066351,-0.16921908,0.050916985,-0.1528609,-0.12399867,-0.33436698,-0.3294208,-0.2407602,-0.13475771,-0.2831478,-0.35155994,-0.43093878
-0.4340232,-0.056880772,0.66067547,-0.18115374,-0.6253098,-0.2968221,-0.1470981,-0.4609633,-0.3026452,-0.12083242,-0.6800508,-0.63925797,4.0593233,-0.57220626,-0.46145758,-0.5978998
-0.24090403,-0.21719173,-0.29431295,0.0019070394,-0.63588727,-0.35045165,-0.2341738,-0.3952554,-0.23736367,-0.121633306,0.3603063,1.3231155,-0.6039416,2.2643511,1.0446763,-0.86299163
-0.10001354,-0.10008008,-0.27230012,-0.24706647,0.0011592284,-0.535337,0.534224,-0.82488793,-0.8116893,3.949959,-0.13644172,-0.26583868,-0.3747924,-0.21096472,-0.38123834,-0.5357376
-0.663134,-0.41010877,-0.5328615,-0.26285264,0.057406366,-0.541378,0.5022499,-0.7869646,-0.81234974,4.149978,-0.22636475,-0.21537258,-0.23613915,-0.284941,-0.3314525,-0.27802223
0.002332449,0.38418567,0.18492348,3.941249,-0.03752069,-0.16450933,-0.16544342,-0.15019213,-0.12045933,-0.26483417,0.50953174,-0.25620264,-0.7153784,0.17306846,-0.12882742,-0.19578478
3.8705282,-0.27006522,-0.35419065,-0.8821198,-0.6052831,-0.41365752,-0.2813069,-0.31827042,-0.35333925,-0.15473846,-0.47023836,-0.79021037,-0.35091475,-0.71087694,-0.7261972,-0.35411435
-0.42897865,-0.46870372,-0.31570807,-0.33671057,0.022944838,-0.58032537,0.49211964,-0.73862934,-0.7426885,4.02253,-0.28744948,-0.40110087,-0.045207694,-0.56200117,-0.43250886,-0.07892543
-0.39273787,0.06986701,1.1324776,0.4606722,2.7322085,-0.3190272,-0.18491453,-0.47665948,-0.23555815,-0.17030582,-0.34005615,-0.49213052,-0.27046356,-0.6439935,-0.38795412,-0.17787434
